ZipCode,State,TaxRegionName,CombinedRate
18043,PA,PENNSYLVANIA STATE,0.06
18044,PA,PENNSYLVANIA STATE,0.06
18045,PA,PENNSYLVANIA STATE,0.06
18046,PA,PENNSYLVANIA STATE,0.06
18049,PA,PENNSYLVANIA STATE,0.06
18050,PA,PENNSYLVANIA STATE,0.06
18051,PA,PENNSYLVANIA STATE,0.06
18052,PA,PENNSYLVANIA STATE,0.06
18053,PA,PENNSYLVANIA STATE,0.06
18054,PA,PENNSYLVANIA STATE,0.06
18055,PA,PENNSYLVANIA STATE,0.06
18056,PA,PENNSYLVANIA STATE,0.06
18058,PA,PENNSYLVANIA STATE,0.06
18059,PA,PENNSYLVANIA STATE,0.06
18060,PA,PENNSYLVANIA STATE,0.06
18062,PA,PENNSYLVANIA STATE,0.06
18063,PA,PENNSYLVANIA STATE,0.06
18064,PA,PENNSYLVANIA STATE,0.06
18065,PA,PENNSYLVANIA STATE,0.06
18066,PA,PENNSYLVANIA STATE,0.06
18067,PA,PENNSYLVANIA STATE,0.06
18068,PA,PENNSYLVANIA STATE,0.06
18069,PA,PENNSYLVANIA STATE,0.06
18070,PA,PENNSYLVANIA STATE,0.06
18071,PA,PENNSYLVANIA STATE,0.06
18072,PA,PENNSYLVANIA STATE,0.06
18073,PA,PENNSYLVANIA STATE,0.06
18074,PA,PENNSYLVANIA STATE,0.06
18076,PA,PENNSYLVANIA STATE,0.06
18077,PA,PENNSYLVANIA STATE,0.06
18078,PA,PENNSYLVANIA STATE,0.06
18079,PA,PENNSYLVANIA STATE,0.06
18080,PA,PENNSYLVANIA STATE,0.06
18081,PA,PENNSYLVANIA STATE,0.06
18083,PA,PENNSYLVANIA STATE,0.06
18084,PA,PENNSYLVANIA STATE,0.06
18085,PA,PENNSYLVANIA STATE,0.06
18086,PA,PENNSYLVANIA STATE,0.06
18087,PA,PENNSYLVANIA STATE,0.06
18088,PA,PENNSYLVANIA STATE,0.06
18091,PA,PENNSYLVANIA STATE,0.06
18092,PA,PENNSYLVANIA STATE,0.06
18098,PA,PENNSYLVANIA STATE,0.06
18101,PA,PENNSYLVANIA STATE,0.06
18102,PA,PENNSYLVANIA STATE,0.06
18103,PA,PENNSYLVANIA STATE,0.06
18104,PA,PENNSYLVANIA STATE,0.06
18105,PA,PENNSYLVANIA STATE,0.06
18106,PA,PENNSYLVANIA STATE,0.06
18109,PA,PENNSYLVANIA STATE,0.06
18195,PA,PENNSYLVANIA STATE,0.06
18201,PA,PENNSYLVANIA STATE,0.06
18202,PA,PENNSYLVANIA STATE,0.06
18210,PA,PENNSYLVANIA STATE,0.06
18211,PA,PENNSYLVANIA STATE,0.06
18212,PA,PENNSYLVANIA STATE,0.06
18214,PA,PENNSYLVANIA STATE,0.06
18216,PA,PENNSYLVANIA STATE,0.06
18218,PA,PENNSYLVANIA STATE,0.06
18219,PA,PENNSYLVANIA STATE,0.06
18220,PA,PENNSYLVANIA STATE,0.06
18221,PA,PENNSYLVANIA STATE,0.06
18222,PA,PENNSYLVANIA STATE,0.06
18223,PA,PENNSYLVANIA STATE,0.06
18224,PA,PENNSYLVANIA STATE,0.06
18225,PA,PENNSYLVANIA STATE,0.06
18229,PA,PENNSYLVANIA STATE,0.06
18230,PA,PENNSYLVANIA STATE,0.06
18231,PA,PENNSYLVANIA STATE,0.06
18232,PA,PENNSYLVANIA STATE,0.06
18234,PA,PENNSYLVANIA STATE,0.06
18235,PA,PENNSYLVANIA STATE,0.06
18237,PA,PENNSYLVANIA STATE,0.06
18239,PA,PENNSYLVANIA STATE,0.06
18240,PA,PENNSYLVANIA STATE,0.06
18241,PA,PENNSYLVANIA STATE,0.06
18242,PA,PENNSYLVANIA STATE,0.06
18244,PA,PENNSYLVANIA STATE,0.06
18245,PA,PENNSYLVANIA STATE,0.06
18246,PA,PENNSYLVANIA STATE,0.06
18247,PA,PENNSYLVANIA STATE,0.06
18248,PA,PENNSYLVANIA STATE,0.06
18249,PA,PENNSYLVANIA STATE,0.06
18250,PA,PENNSYLVANIA STATE,0.06
18251,PA,PENNSYLVANIA STATE,0.06
18252,PA,PENNSYLVANIA STATE,0.06
18254,PA,PENNSYLVANIA STATE,0.06
18255,PA,PENNSYLVANIA STATE,0.06
18256,PA,PENNSYLVANIA STATE,0.06
18301,PA,PENNSYLVANIA STATE,0.06
18302,PA,PENNSYLVANIA STATE,0.06
18320,PA,PENNSYLVANIA STATE,0.06
18321,PA,PENNSYLVANIA STATE,0.06
18322,PA,PENNSYLVANIA STATE,0.06
18323,PA,PENNSYLVANIA STATE,0.06
18324,PA,PENNSYLVANIA STATE,0.06
18325,PA,PENNSYLVANIA STATE,0.06
18326,PA,PENNSYLVANIA STATE,0.06
18327,PA,PENNSYLVANIA STATE,0.06
18328,PA,PENNSYLVANIA STATE,0.06
18330,PA,PENNSYLVANIA STATE,0.06
18331,PA,PENNSYLVANIA STATE,0.06
18332,PA,PENNSYLVANIA STATE,0.06
18333,PA,PENNSYLVANIA STATE,0.06
18334,PA,PENNSYLVANIA STATE,0.06
18335,PA,PENNSYLVANIA STATE,0.06
18336,PA,PENNSYLVANIA STATE,0.06
18337,PA,PENNSYLVANIA STATE,0.06
18340,PA,PENNSYLVANIA STATE,0.06
18342,PA,PENNSYLVANIA STATE,0.06
18343,PA,PENNSYLVANIA STATE,0.06
18344,PA,PENNSYLVANIA STATE,0.06
18346,PA,PENNSYLVANIA STATE,0.06
18347,PA,PENNSYLVANIA STATE,0.06
18349,PA,PENNSYLVANIA STATE,0.06
18350,PA,PENNSYLVANIA STATE,0.06
18351,PA,PENNSYLVANIA STATE,0.06
18352,PA,PENNSYLVANIA STATE,0.06
18353,PA,PENNSYLVANIA STATE,0.06
18354,PA,PENNSYLVANIA STATE,0.06
18355,PA,PENNSYLVANIA STATE,0.06
18356,PA,PENNSYLVANIA STATE,0.06
18357,PA,PENNSYLVANIA STATE,0.06
18360,PA,PENNSYLVANIA STATE,0.06
18370,PA,PENNSYLVANIA STATE,0.06
18371,PA,PENNSYLVANIA STATE,0.06
18372,PA,PENNSYLVANIA STATE,0.06
18373,PA,PENNSYLVANIA STATE,0.06
18403,PA,PENNSYLVANIA STATE,0.06
18405,PA,PENNSYLVANIA STATE,0.06
18407,PA,PENNSYLVANIA STATE,0.06
18410,PA,PENNSYLVANIA STATE,0.06
18411,PA,PENNSYLVANIA STATE,0.06
18414,PA,PENNSYLVANIA STATE,0.06
18415,PA,PENNSYLVANIA STATE,0.06
18417,PA,PENNSYLVANIA STATE,0.06
18419,PA,PENNSYLVANIA STATE,0.06
18420,PA,PENNSYLVANIA STATE,0.06
18421,PA,PENNSYLVANIA STATE,0.06
18424,PA,PENNSYLVANIA STATE,0.06
18425,PA,PENNSYLVANIA STATE,0.06
18426,PA,PENNSYLVANIA STATE,0.06
18427,PA,PENNSYLVANIA STATE,0.06
18428,PA,PENNSYLVANIA STATE,0.06
18430,PA,PENNSYLVANIA STATE,0.06
18431,PA,PENNSYLVANIA STATE,0.06
18433,PA,PENNSYLVANIA STATE,0.06
18434,PA,PENNSYLVANIA STATE,0.06
18435,PA,PENNSYLVANIA STATE,0.06
18436,PA,PENNSYLVANIA STATE,0.06
18437,PA,PENNSYLVANIA STATE,0.06
18438,PA,PENNSYLVANIA STATE,0.06
18439,PA,PENNSYLVANIA STATE,0.06
18440,PA,PENNSYLVANIA STATE,0.06
18441,PA,PENNSYLVANIA STATE,0.06
18443,PA,PENNSYLVANIA STATE,0.06
18444,PA,PENNSYLVANIA STATE,0.06
18445,PA,PENNSYLVANIA STATE,0.06
18446,PA,PENNSYLVANIA STATE,0.06
18447,PA,PENNSYLVANIA STATE,0.06
18448,PA,PENNSYLVANIA STATE,0.06
18449,PA,PENNSYLVANIA STATE,0.06
18451,PA,PENNSYLVANIA STATE,0.06
18452,PA,PENNSYLVANIA STATE,0.06
18453,PA,PENNSYLVANIA STATE,0.06
18454,PA,PENNSYLVANIA STATE,0.06
18455,PA,PENNSYLVANIA STATE,0.06
18456,PA,PENNSYLVANIA STATE,0.06
18457,PA,PENNSYLVANIA STATE,0.06
18458,PA,PENNSYLVANIA STATE,0.06
18459,PA,PENNSYLVANIA STATE,0.06
18460,PA,PENNSYLVANIA STATE,0.06
18461,PA,PENNSYLVANIA STATE,0.06
18462,PA,PENNSYLVANIA STATE,0.06
18463,PA,PENNSYLVANIA STATE,0.06
18464,PA,PENNSYLVANIA STATE,0.06
18465,PA,PENNSYLVANIA STATE,0.06
18466,PA,PENNSYLVANIA STATE,0.06
18469,PA,PENNSYLVANIA STATE,0.06
18470,PA,PENNSYLVANIA STATE,0.06
18471,PA,PENNSYLVANIA STATE,0.06
18472,PA,PENNSYLVANIA STATE,0.06
18473,PA,PENNSYLVANIA STATE,0.06
18501,PA,PENNSYLVANIA STATE,0.06
18503,PA,PENNSYLVANIA STATE,0.06
18504,PA,PENNSYLVANIA STATE,0.06
18505,PA,PENNSYLVANIA STATE,0.06
18507,PA,PENNSYLVANIA STATE,0.06
18508,PA,PENNSYLVANIA STATE,0.06
18509,PA,PENNSYLVANIA STATE,0.06
18510,PA,PENNSYLVANIA STATE,0.06
18512,PA,PENNSYLVANIA STATE,0.06
18515,PA,PENNSYLVANIA STATE,0.06
18517,PA,PENNSYLVANIA STATE,0.06
18518,PA,PENNSYLVANIA STATE,0.06
18519,PA,PENNSYLVANIA STATE,0.06
18540,PA,PENNSYLVANIA STATE,0.06
18577,PA,PENNSYLVANIA STATE,0.06
18601,PA,PENNSYLVANIA STATE,0.06
18602,PA,PENNSYLVANIA STATE,0.06
18603,PA,PENNSYLVANIA STATE,0.06
18610,PA,PENNSYLVANIA STATE,0.06
18611,PA,PENNSYLVANIA STATE,0.06
18612,PA,PENNSYLVANIA STATE,0.06
18614,PA,PENNSYLVANIA STATE,0.06
18615,PA,PENNSYLVANIA STATE,0.06
18616,PA,PENNSYLVANIA STATE,0.06
18617,PA,PENNSYLVANIA STATE,0.06
18618,PA,PENNSYLVANIA STATE,0.06
18619,PA,PENNSYLVANIA STATE,0.06
18621,PA,PENNSYLVANIA STATE,0.06
18622,PA,PENNSYLVANIA STATE,0.06
18623,PA,PENNSYLVANIA STATE,0.06
18624,PA,PENNSYLVANIA STATE,0.06
18625,PA,PENNSYLVANIA STATE,0.06
18626,PA,PENNSYLVANIA STATE,0.06
18627,PA,PENNSYLVANIA STATE,0.06
18628,PA,PENNSYLVANIA STATE,0.06
18629,PA,PENNSYLVANIA STATE,0.06
18630,PA,PENNSYLVANIA STATE,0.06
18631,PA,PENNSYLVANIA STATE,0.06
18632,PA,PENNSYLVANIA STATE,0.06
18634,PA,PENNSYLVANIA STATE,0.06
18635,PA,PENNSYLVANIA STATE,0.06
18636,PA,PENNSYLVANIA STATE,0.06
18640,PA,PENNSYLVANIA STATE,0.06
18641,PA,PENNSYLVANIA STATE,0.06
18642,PA,PENNSYLVANIA STATE,0.06
18643,PA,PENNSYLVANIA STATE,0.06
18644,PA,PENNSYLVANIA STATE,0.06
18651,PA,PENNSYLVANIA STATE,0.06
18653,PA,PENNSYLVANIA STATE,0.06
18654,PA,PENNSYLVANIA STATE,0.06
18655,PA,PENNSYLVANIA STATE,0.06
18656,PA,PENNSYLVANIA STATE,0.06
18657,PA,PENNSYLVANIA STATE,0.06
18660,PA,PENNSYLVANIA STATE,0.06
18661,PA,PENNSYLVANIA STATE,0.06
18690,PA,PENNSYLVANIA STATE,0.06
18701,PA,PENNSYLVANIA STATE,0.06
18702,PA,PENNSYLVANIA STATE,0.06
18703,PA,PENNSYLVANIA STATE,0.06
18704,PA,PENNSYLVANIA STATE,0.06
18705,PA,PENNSYLVANIA STATE,0.06
18706,PA,PENNSYLVANIA STATE,0.06
18707,PA,PENNSYLVANIA STATE,0.06
18708,PA,PENNSYLVANIA STATE,0.06
18709,PA,PENNSYLVANIA STATE,0.06
18710,PA,PENNSYLVANIA STATE,0.06
18711,PA,PENNSYLVANIA STATE,0.06
18762,PA,PENNSYLVANIA STATE,0.06
18764,PA,PENNSYLVANIA STATE,0.06
18765,PA,PENNSYLVANIA STATE,0.06
18766,PA,PENNSYLVANIA STATE,0.06
18801,PA,PENNSYLVANIA STATE,0.06
18810,PA,PENNSYLVANIA STATE,0.06
18812,PA,PENNSYLVANIA STATE,0.06
18813,PA,PENNSYLVANIA STATE,0.06
18814,PA,PENNSYLVANIA STATE,0.06
18815,PA,PENNSYLVANIA STATE,0.06
18816,PA,PENNSYLVANIA STATE,0.06
18817,PA,PENNSYLVANIA STATE,0.06
18818,PA,PENNSYLVANIA STATE,0.06
18820,PA,PENNSYLVANIA STATE,0.06
18821,PA,PENNSYLVANIA STATE,0.06
18822,PA,PENNSYLVANIA STATE,0.06
18823,PA,PENNSYLVANIA STATE,0.06
18824,PA,PENNSYLVANIA STATE,0.06
18825,PA,PENNSYLVANIA STATE,0.06
18826,PA,PENNSYLVANIA STATE,0.06
18827,PA,PENNSYLVANIA STATE,0.06
18828,PA,PENNSYLVANIA STATE,0.06
18829,PA,PENNSYLVANIA STATE,0.06
18830,PA,PENNSYLVANIA STATE,0.06
18831,PA,PENNSYLVANIA STATE,0.06
18832,PA,PENNSYLVANIA STATE,0.06
18833,PA,PENNSYLVANIA STATE,0.06
18834,PA,PENNSYLVANIA STATE,0.06
18837,PA,PENNSYLVANIA STATE,0.06
18840,PA,PENNSYLVANIA STATE,0.06
18842,PA,PENNSYLVANIA STATE,0.06
18843,PA,PENNSYLVANIA STATE,0.06
18844,PA,PENNSYLVANIA STATE,0.06
18845,PA,PENNSYLVANIA STATE,0.06
18846,PA,PENNSYLVANIA STATE,0.06
18847,PA,PENNSYLVANIA STATE,0.06
18848,PA,PENNSYLVANIA STATE,0.06
18850,PA,PENNSYLVANIA STATE,0.06
18851,PA,PENNSYLVANIA STATE,0.06
18853,PA,PENNSYLVANIA STATE,0.06
18854,PA,PENNSYLVANIA STATE,0.06
18901,PA,PENNSYLVANIA STATE,0.06
18902,PA,PENNSYLVANIA STATE,0.06
18910,PA,PENNSYLVANIA STATE,0.06
18911,PA,PENNSYLVANIA STATE,0.06
18912,PA,PENNSYLVANIA STATE,0.06
18913,PA,PENNSYLVANIA STATE,0.06
18914,PA,PENNSYLVANIA STATE,0.06
18915,PA,PENNSYLVANIA STATE,0.06
18916,PA,PENNSYLVANIA STATE,0.06
18917,PA,PENNSYLVANIA STATE,0.06
18918,PA,PENNSYLVANIA STATE,0.06
18920,PA,PENNSYLVANIA STATE,0.06
18921,PA,PENNSYLVANIA STATE,0.06
18922,PA,PENNSYLVANIA STATE,0.06
18923,PA,PENNSYLVANIA STATE,0.06
18924,PA,PENNSYLVANIA STATE,0.06
18925,PA,PENNSYLVANIA STATE,0.06
18926,PA,PENNSYLVANIA STATE,0.06
18927,PA,PENNSYLVANIA STATE,0.06
18928,PA,PENNSYLVANIA STATE,0.06
18929,PA,PENNSYLVANIA STATE,0.06
18930,PA,PENNSYLVANIA STATE,0.06
18931,PA,PENNSYLVANIA STATE,0.06
18932,PA,PENNSYLVANIA STATE,0.06
18933,PA,PENNSYLVANIA STATE,0.06
18934,PA,PENNSYLVANIA STATE,0.06
18935,PA,PENNSYLVANIA STATE,0.06
18936,PA,PENNSYLVANIA STATE,0.06
18938,PA,PENNSYLVANIA STATE,0.06
18940,PA,PENNSYLVANIA STATE,0.06
18942,PA,PENNSYLVANIA STATE,0.06
18943,PA,PENNSYLVANIA STATE,0.06
18944,PA,PENNSYLVANIA STATE,0.06
18946,PA,PENNSYLVANIA STATE,0.06
18947,PA,PENNSYLVANIA STATE,0.06
18949,PA,PENNSYLVANIA STATE,0.06
18950,PA,PENNSYLVANIA STATE,0.06
18951,PA,PENNSYLVANIA STATE,0.06
18953,PA,PENNSYLVANIA STATE,0.06
18954,PA,PENNSYLVANIA STATE,0.06
18955,PA,PENNSYLVANIA STATE,0.06
18956,PA,PENNSYLVANIA STATE,0.06
18957,PA,PENNSYLVANIA STATE,0.06
18958,PA,PENNSYLVANIA STATE,0.06
18960,PA,PENNSYLVANIA STATE,0.06
18962,PA,PENNSYLVANIA STATE,0.06
18963,PA,PENNSYLVANIA STATE,0.06
18964,PA,PENNSYLVANIA STATE,0.06
18966,PA,PENNSYLVANIA STATE,0.06
18968,PA,PENNSYLVANIA STATE,0.06
18969,PA,PENNSYLVANIA STATE,0.06
18970,PA,PENNSYLVANIA STATE,0.06
18971,PA,PENNSYLVANIA STATE,0.06
18972,PA,PENNSYLVANIA STATE,0.06
18974,PA,PENNSYLVANIA STATE,0.06
18976,PA,PENNSYLVANIA STATE,0.06
18977,PA,PENNSYLVANIA STATE,0.06
18979,PA,PENNSYLVANIA STATE,0.06
18980,PA,PENNSYLVANIA STATE,0.06
18981,PA,PENNSYLVANIA STATE,0.06
19001,PA,PENNSYLVANIA STATE,0.06
19002,PA,PENNSYLVANIA STATE,0.06
19003,PA,PENNSYLVANIA STATE,0.06
19004,PA,PENNSYLVANIA STATE,0.06
19006,PA,PENNSYLVANIA STATE,0.06
19007,PA,PENNSYLVANIA STATE,0.06
19008,PA,PENNSYLVANIA STATE,0.06
19009,PA,PENNSYLVANIA STATE,0.06
19010,PA,PENNSYLVANIA STATE,0.06
19012,PA,PENNSYLVANIA STATE,0.06
19013,PA,PENNSYLVANIA STATE,0.06
19014,PA,PENNSYLVANIA STATE,0.06
19015,PA,PENNSYLVANIA STATE,0.06
19016,PA,PENNSYLVANIA STATE,0.06
19017,PA,PENNSYLVANIA STATE,0.06
19018,PA,PENNSYLVANIA STATE,0.06
19020,PA,PENNSYLVANIA STATE,0.06
19021,PA,PENNSYLVANIA STATE,0.06
19022,PA,PENNSYLVANIA STATE,0.06
19023,PA,PENNSYLVANIA STATE,0.06
19025,PA,PENNSYLVANIA STATE,0.06
19026,PA,PENNSYLVANIA STATE,0.06
19027,PA,PENNSYLVANIA STATE,0.06
19028,PA,PENNSYLVANIA STATE,0.06
19029,PA,PENNSYLVANIA STATE,0.06
19030,PA,PENNSYLVANIA STATE,0.06
19031,PA,PENNSYLVANIA STATE,0.06
19032,PA,PENNSYLVANIA STATE,0.06
19033,PA,PENNSYLVANIA STATE,0.06
19034,PA,PENNSYLVANIA STATE,0.06
19035,PA,PENNSYLVANIA STATE,0.06
19036,PA,PENNSYLVANIA STATE,0.06
19038,PA,PENNSYLVANIA STATE,0.06
19039,PA,PENNSYLVANIA STATE,0.06
19040,PA,PENNSYLVANIA STATE,0.06
19041,PA,PENNSYLVANIA STATE,0.06
19043,PA,PENNSYLVANIA STATE,0.06
19044,PA,PENNSYLVANIA STATE,0.06
19046,PA,PENNSYLVANIA STATE,0.06
19047,PA,PENNSYLVANIA STATE,0.06
19048,PA,PENNSYLVANIA STATE,0.06
19049,PA,PENNSYLVANIA STATE,0.06
19050,PA,PENNSYLVANIA STATE,0.06
19052,PA,PENNSYLVANIA STATE,0.06
19053,PA,PENNSYLVANIA STATE,0.06
19054,PA,PENNSYLVANIA STATE,0.06
19055,PA,PENNSYLVANIA STATE,0.06
19056,PA,PENNSYLVANIA STATE,0.06
19057,PA,PENNSYLVANIA STATE,0.06
19058,PA,PENNSYLVANIA STATE,0.06
19060,PA,PENNSYLVANIA STATE,0.06
19061,PA,PENNSYLVANIA STATE,0.06
19063,PA,PENNSYLVANIA STATE,0.06
19064,PA,PENNSYLVANIA STATE,0.06
19066,PA,PENNSYLVANIA STATE,0.06
19067,PA,PENNSYLVANIA STATE,0.06
19070,PA,PENNSYLVANIA STATE,0.06
19072,PA,PENNSYLVANIA STATE,0.06
19073,PA,PENNSYLVANIA STATE,0.06
19074,PA,PENNSYLVANIA STATE,0.06
19075,PA,PENNSYLVANIA STATE,0.06
19076,PA,PENNSYLVANIA STATE,0.06
19078,PA,PENNSYLVANIA STATE,0.06
19079,PA,PENNSYLVANIA STATE,0.06
19081,PA,PENNSYLVANIA STATE,0.06
19082,PA,PENNSYLVANIA STATE,0.06
19083,PA,PENNSYLVANIA STATE,0.06
19085,PA,PENNSYLVANIA STATE,0.06
19086,PA,PENNSYLVANIA STATE,0.06
19087,PA,PENNSYLVANIA STATE,0.06
19089,PA,PENNSYLVANIA STATE,0.06
19090,PA,PENNSYLVANIA STATE,0.06
19091,PA,PENNSYLVANIA STATE,0.06
19094,PA,PENNSYLVANIA STATE,0.06
19095,PA,PENNSYLVANIA STATE,0.06
19096,PA,PENNSYLVANIA STATE,0.06
19098,PA,PENNSYLVANIA STATE,0.06
19099,PA,PHILADELPHIA COUNTY,0.08
19101,PA,PHILADELPHIA COUNTY,0.08
19102,PA,PHILADELPHIA COUNTY,0.08
19103,PA,PHILADELPHIA COUNTY,0.08
19104,PA,PHILADELPHIA COUNTY,0.08
19105,PA,PHILADELPHIA COUNTY,0.08
19106,PA,PHILADELPHIA COUNTY,0.08
19107,PA,PHILADELPHIA COUNTY,0.08
19108,PA,PHILADELPHIA COUNTY,0.08
19109,PA,PHILADELPHIA COUNTY,0.08
19110,PA,PHILADELPHIA COUNTY,0.08
19111,PA,PHILADELPHIA COUNTY,0.08
19112,PA,PHILADELPHIA COUNTY,0.08
19113,PA,PENNSYLVANIA STATE,0.06
19114,PA,PHILADELPHIA COUNTY,0.08
19115,PA,PHILADELPHIA COUNTY,0.08
19116,PA,PHILADELPHIA COUNTY,0.08
19118,PA,PHILADELPHIA COUNTY,0.08
19119,PA,PHILADELPHIA COUNTY,0.08
19120,PA,PHILADELPHIA COUNTY,0.08
19121,PA,PHILADELPHIA COUNTY,0.08
19122,PA,PHILADELPHIA COUNTY,0.08
19123,PA,PHILADELPHIA COUNTY,0.08
19124,PA,PHILADELPHIA COUNTY,0.08
19125,PA,PHILADELPHIA COUNTY,0.08
19126,PA,PHILADELPHIA COUNTY,0.08
19127,PA,PHILADELPHIA COUNTY,0.08
19128,PA,PHILADELPHIA COUNTY,0.08
19129,PA,PHILADELPHIA COUNTY,0.08
19130,PA,PHILADELPHIA COUNTY,0.08
19131,PA,PHILADELPHIA COUNTY,0.08
19132,PA,PHILADELPHIA COUNTY,0.08
19133,PA,PHILADELPHIA COUNTY,0.08
19134,PA,PHILADELPHIA COUNTY,0.08
19135,PA,PHILADELPHIA COUNTY,0.08
19136,PA,PHILADELPHIA COUNTY,0.08
19137,PA,PHILADELPHIA COUNTY,0.08
19138,PA,PHILADELPHIA COUNTY,0.08
19139,PA,PHILADELPHIA COUNTY,0.08
19140,PA,PHILADELPHIA COUNTY,0.08
19141,PA,PHILADELPHIA COUNTY,0.08
19142,PA,PHILADELPHIA COUNTY,0.08
19143,PA,PHILADELPHIA COUNTY,0.08
19144,PA,PHILADELPHIA COUNTY,0.08
19145,PA,PHILADELPHIA COUNTY,0.08
19146,PA,PHILADELPHIA COUNTY,0.08
19147,PA,PHILADELPHIA COUNTY,0.08
19148,PA,PHILADELPHIA COUNTY,0.08
19149,PA,PHILADELPHIA COUNTY,0.08
19150,PA,PHILADELPHIA COUNTY,0.08
19151,PA,PHILADELPHIA COUNTY,0.08
19152,PA,PHILADELPHIA COUNTY,0.08
19153,PA,PHILADELPHIA COUNTY,0.08
19154,PA,PHILADELPHIA COUNTY,0.08
19160,PA,PHILADELPHIA COUNTY,0.08
19176,PA,PHILADELPHIA COUNTY,0.08
19179,PA,PHILADELPHIA COUNTY,0.08
19181,PA,PHILADELPHIA COUNTY,0.08
19183,PA,PHILADELPHIA COUNTY,0.08
19192,PA,PHILADELPHIA COUNTY,0.08
19194,PA,PHILADELPHIA COUNTY,0.08
19244,PA,PHILADELPHIA COUNTY,0.08
19301,PA,PENNSYLVANIA STATE,0.06
19310,PA,PENNSYLVANIA STATE,0.06
19311,PA,PENNSYLVANIA STATE,0.06
19312,PA,PENNSYLVANIA STATE,0.06
19316,PA,PENNSYLVANIA STATE,0.06
19317,PA,PENNSYLVANIA STATE,0.06
19318,PA,PENNSYLVANIA STATE,0.06
19319,PA,PENNSYLVANIA STATE,0.06
19320,PA,PENNSYLVANIA STATE,0.06
19330,PA,PENNSYLVANIA STATE,0.06
19331,PA,PENNSYLVANIA STATE,0.06
19333,PA,PENNSYLVANIA STATE,0.06
19335,PA,PENNSYLVANIA STATE,0.06
19339,PA,PENNSYLVANIA STATE,0.06
19341,PA,PENNSYLVANIA STATE,0.06
19342,PA,PENNSYLVANIA STATE,0.06
19343,PA,PENNSYLVANIA STATE,0.06
19344,PA,PENNSYLVANIA STATE,0.06
19345,PA,PENNSYLVANIA STATE,0.06
19346,PA,PENNSYLVANIA STATE,0.06
19347,PA,PENNSYLVANIA STATE,0.06
19348,PA,PENNSYLVANIA STATE,0.06
19350,PA,PENNSYLVANIA STATE,0.06
19351,PA,PENNSYLVANIA STATE,0.06
19352,PA,PENNSYLVANIA STATE,0.06
19354,PA,PENNSYLVANIA STATE,0.06
19355,PA,PENNSYLVANIA STATE,0.06
19357,PA,PENNSYLVANIA STATE,0.06
19358,PA,PENNSYLVANIA STATE,0.06
19360,PA,PENNSYLVANIA STATE,0.06
19362,PA,PENNSYLVANIA STATE,0.06
19363,PA,PENNSYLVANIA STATE,0.06
19365,PA,PENNSYLVANIA STATE,0.06
19366,PA,PENNSYLVANIA STATE,0.06
19367,PA,PENNSYLVANIA STATE,0.06
19369,PA,PENNSYLVANIA STATE,0.06
19371,PA,PENNSYLVANIA STATE,0.06
19372,PA,PENNSYLVANIA STATE,0.06
19373,PA,PENNSYLVANIA STATE,0.06
19374,PA,PENNSYLVANIA STATE,0.06
19375,PA,PENNSYLVANIA STATE,0.06
19376,PA,PENNSYLVANIA STATE,0.06
19380,PA,PENNSYLVANIA STATE,0.06
19381,PA,PENNSYLVANIA STATE,0.06
19382,PA,PENNSYLVANIA STATE,0.06
19383,PA,PENNSYLVANIA STATE,0.06
19390,PA,PENNSYLVANIA STATE,0.06
19395,PA,PENNSYLVANIA STATE,0.06
19399,PA,PENNSYLVANIA STATE,0.06
19401,PA,PENNSYLVANIA STATE,0.06
19403,PA,PENNSYLVANIA STATE,0.06
19404,PA,PENNSYLVANIA STATE,0.06
19405,PA,PENNSYLVANIA STATE,0.06
19406,PA,PENNSYLVANIA STATE,0.06
19407,PA,PENNSYLVANIA STATE,0.06
19408,PA,PENNSYLVANIA STATE,0.06
19409,PA,PENNSYLVANIA STATE,0.06
19420,PA,PENNSYLVANIA STATE,0.06
19421,PA,PENNSYLVANIA STATE,0.06
19422,PA,PENNSYLVANIA STATE,0.06
19423,PA,PENNSYLVANIA STATE,0.06
19425,PA,PENNSYLVANIA STATE,0.06
19426,PA,PENNSYLVANIA STATE,0.06
19428,PA,PENNSYLVANIA STATE,0.06
19430,PA,PENNSYLVANIA STATE,0.06
19435,PA,PENNSYLVANIA STATE,0.06
19436,PA,PENNSYLVANIA STATE,0.06
19437,PA,PENNSYLVANIA STATE,0.06
19438,PA,PENNSYLVANIA STATE,0.06
19440,PA,PENNSYLVANIA STATE,0.06
19442,PA,PENNSYLVANIA STATE,0.06
19443,PA,PENNSYLVANIA STATE,0.06
19444,PA,PENNSYLVANIA STATE,0.06
19446,PA,PENNSYLVANIA STATE,0.06
19450,PA,PENNSYLVANIA STATE,0.06
19451,PA,PENNSYLVANIA STATE,0.06
19453,PA,PENNSYLVANIA STATE,0.06
19454,PA,PENNSYLVANIA STATE,0.06
19455,PA,PENNSYLVANIA STATE,0.06
19456,PA,PENNSYLVANIA STATE,0.06
19457,PA,PENNSYLVANIA STATE,0.06
19460,PA,PENNSYLVANIA STATE,0.06
19462,PA,PENNSYLVANIA STATE,0.06
19464,PA,PENNSYLVANIA STATE,0.06
19465,PA,PENNSYLVANIA STATE,0.06
19468,PA,PENNSYLVANIA STATE,0.06
19470,PA,PENNSYLVANIA STATE,0.06
19472,PA,PENNSYLVANIA STATE,0.06
19473,PA,PENNSYLVANIA STATE,0.06
